MessageID	Count	Timestamp	Payload
1	1	00:42:05.514908	1,160
2	2	00:42:05.732020	2,181
3	3	00:42:05.934045	3,119
4	4	00:42:06.135584	4,218
5	5	00:42:06.337788	5,194
6	6	00:42:06.539310	6,-270
7	7	00:42:06.740807	7,-30
8	8	00:42:06.942335	8,17
9	9	00:42:07.143875	9,8
10	10	00:42:07.345397	10,120
11	11	00:42:07.547074	11,-41
12	12	00:42:07.748597	12,-284
13	13	00:42:07.950123	13,136
14	14	00:42:08.151494	14,287
15	15	00:42:08.353520	15,160
16	16	00:42:08.555519	16,160
17	17	00:42:08.757014	17,-279
18	18	00:42:08.959037	18,-188
19	19	00:42:09.160578	19,-247
20	20	00:42:09.362101	20,292
21	21	00:42:09.563623	21,24
22	22	00:42:09.765145	22,-146
23	23	00:42:09.966667	23,-18
24	24	00:42:10.168261	24,-290
25	25	00:42:10.369784	25,83
26	26	00:42:10.571279	26,-48
27	27	00:42:10.772805	27,138
28	28	00:42:10.974800	28,-161
29	29	00:42:11.176403	29,252
30	30	00:42:11.377934	30,254
31	31	00:42:11.579456	31,225
32	32	00:42:11.780977	32,114
33	33	00:42:11.982500	33,175
34	34	00:42:12.184098	34,218
35	35	00:42:12.385624	35,203
36	36	00:42:12.587147	36,-244
37	37	00:42:12.788614	37,-94
38	38	00:42:12.990136	38,272
39	39	00:42:13.191876	39,-280
40	40	00:42:13.393399	40,-136
41	41	00:42:13.594897	41,26
42	42	00:42:13.796925	42,-112
43	43	00:42:13.998419	43,135
44	44	00:42:14.199992	44,-16
45	45	00:42:14.401517	45,-133
46	46	00:42:14.603014	46,-69
47	47	00:42:14.805040	47,-239
48	48	00:42:15.006510	48,-252
49	49	00:42:15.208609	49,202
50	50	00:42:15.410132	50,-131
51	51	00:42:15.611663	51,1
52	52	00:42:15.813186	52,284
53	53	00:42:16.014709	53,118
54	54	00:42:16.216281	54,275
55	55	00:42:16.417779	55,275
56	56	00:42:16.619304	56,296
57	57	00:42:16.820803	57,-208
58	58	00:42:17.022334	58,-34
59	59	00:42:17.223812	59,257
60	60	00:42:17.425810	60,131
61	61	00:42:17.627835	61,-156
62	62	00:42:17.829334	62,181
63	63	00:42:18.030820	63,24
64	64	00:42:18.232500	64,-275
65	65	00:42:18.434473	65,-159
66	66	00:42:18.636499	66,284
67	67	00:42:18.837973	67,146
68	68	00:42:19.039955	68,-102
69	69	00:42:19.241954	69,221
70	70	00:42:19.444957	70,-300
71	71	00:42:19.649576	71,119
72	72	00:42:19.853697	72,-46
73	73	00:42:20.056262	73,232
74	74	00:42:20.258230	74,-175
75	75	00:42:20.460203	75,-268
76	76	00:42:20.662201	76,227
77	77	00:42:20.864203	77,231
78	78	00:42:21.065646	78,118
79	79	00:42:21.267671	79,-63
80	80	00:42:21.469698	80,297
81	81	00:42:21.671191	81,112
82	82	00:42:21.872687	82,231
83	83	00:42:22.074286	83,-182
84	84	00:42:22.275812	84,163
85	85	00:42:22.477334	85,-274
86	86	00:42:22.678857	86,6
87	87	00:42:22.880326	87,-272
88	88	00:42:23.082326	88,7
89	89	00:42:23.284165	89,138
90	90	00:42:23.486133	90,-58
91	91	00:42:23.687661	91,-276
92	92	00:42:23.889133	92,26
93	93	00:42:24.091174	93,-138
94	94	00:42:24.292696	94,-89
95	95	00:42:24.494221	95,-237
96	96	00:42:24.695747	96,-283
97	97	00:42:24.897270	97,75
98	98	00:42:25.098778	98,293
99	99	00:42:25.300803	99,226
100	100	00:42:25.502326	100,-23
101	101	00:42:25.703819	101,-113
102	102	00:42:25.905531	102,227
103	103	00:42:26.107097	103,-147
104	104	00:42:26.308627	104,64
105	105	00:42:26.510650	105,-62
106	106	00:42:26.712647	106,-171
107	107	00:42:26.914673	107,224
108	108	00:42:27.116089	108,251
109	109	00:42:27.318085	109,-171
110	110	00:42:27.520108	110,-45
111	111	00:42:27.721601	111,289
112	112	00:42:27.923096	112,121
113	113	00:42:28.125128	113,-233
114	114	00:42:28.327112	114,-13
115	115	00:42:28.528606	115,37
116	116	00:42:28.730133	116,-94
117	117	00:42:28.931658	117,-66
118	118	00:42:29.133225	118,129
119	119	00:42:29.335250	119,-278
120	120	00:42:29.536745	120,-158
121	121	00:42:29.738739	121,-239
122	122	00:42:29.940264	122,211
123	123	00:42:30.141778	123,65
124	124	00:42:30.343806	124,292
125	125	00:42:30.545329	125,10
126	126	00:42:30.746853	126,161
127	127	00:42:30.948379	127,-35
128	128	00:42:31.149979	128,-131
129	129	00:42:31.351949	129,-197
130	130	00:42:31.553949	130,154
131	131	00:42:31.755950	131,-153
132	132	00:42:31.957417	132,-224
133	133	00:42:32.159492	133,295
134	134	00:42:32.361516	134,-44
135	135	00:42:32.563040	135,-297
136	136	00:42:32.764542	136,-46
137	137	00:42:32.966542	137,-198
138	138	00:42:33.168112	138,190
139	139	00:42:33.370999	139,-158
140	140	00:42:33.572996	140,125
141	141	00:42:33.774519	141,122
142	142	00:42:33.976013	142,-263
143	143	00:42:34.178083	143,-156
144	144	00:42:34.379576	144,-223
145	145	00:42:34.581603	145,-230
146	146	00:42:34.783128	146,-202
147	147	00:42:34.984650	147,242
148	148	00:42:35.186212	148,14
149	149	00:42:35.387732	149,-131
150	150	00:42:35.589228	150,36
151	151	00:42:35.790724	151,-211
152	152	00:42:35.992722	152,261
153	153	00:42:36.194229	153,-181
154	154	00:42:36.396226	154,206
155	155	00:42:36.597755	155,-168
156	156	00:42:36.799281	156,-233
157	157	00:42:37.000803	157,225
158	158	00:42:37.202338	158,-54
159	159	00:42:37.404363	159,162
160	160	00:42:37.605860	160,239
161	161	00:42:37.807861	161,288
162	162	00:42:38.009391	162,65
163	163	00:42:38.211602	163,-96
164	164	00:42:38.413059	164,264
165	165	00:42:38.614580	165,-96
166	166	00:42:38.816076	166,-69
167	167	00:42:39.017603	167,-54
168	168	00:42:39.219123	168,219
169	169	00:42:39.421092	169,11
170	170	00:42:39.622556	170,23
171	171	00:42:39.824522	171,15
172	172	00:42:40.026515	172,-182
173	173	00:42:40.228115	173,-5
174	174	00:42:40.429609	174,-273
175	175	00:42:40.631132	175,-250
176	176	00:42:40.832653	176,-154
177	177	00:42:41.034159	177,296
178	178	00:42:41.235666	178,-247
179	179	00:42:41.437188	179,-57
180	180	00:42:41.638717	180,-201
181	181	00:42:41.840208	181,-62
182	182	00:42:42.041711	182,216
183	183	00:42:42.243211	183,-17
184	184	00:42:42.444732	184,273
185	185	00:42:42.646251	185,-269
186	186	00:42:42.847780	186,262
187	187	00:42:43.049350	187,288
188	188	00:42:43.250795	188,-53
189	189	00:42:43.452320	189,269
190	190	00:42:43.653847	190,108
191	191	00:42:43.855372	191,-201
192	192	00:42:44.056921	192,204
193	193	00:42:44.258418	193,-117
194	194	00:42:44.459923	194,228
195	195	00:42:44.661419	195,-123
196	196	00:42:44.862940	196,-58
197	197	00:42:45.064516	197,-97
198	198	00:42:45.266012	198,202
199	199	00:42:45.467538	199,263
200	200	00:42:45.669036	200,56
201	201	00:42:45.870560	201,182
202	202	00:42:46.072098	202,189
203	203	00:42:46.273588	203,220
204	204	00:42:46.475055	204,-139
205	205	00:42:46.676552	205,-176
206	206	00:42:46.878581	206,-185
207	207	00:42:47.080120	207,122
208	208	00:42:47.281646	208,-136
209	209	00:42:47.483180	209,-243
210	210	00:42:47.684673	210,-143
211	211	00:42:47.886192	211,286
212	212	00:42:48.087799	212,-223
213	213	00:42:48.289105	213,-114
214	214	00:42:48.491100	214,-115
215	215	00:42:48.692594	215,-239
216	216	00:42:48.894086	216,-176
217	217	00:42:49.095683	217,-182
218	218	00:42:49.297208	218,-296
219	219	00:42:49.499230	219,271
220	220	00:42:49.701222	220,-229
221	221	00:42:49.902714	221,-110
222	222	00:42:50.104254	222,133
223	223	00:42:50.305779	223,-269
224	224	00:42:50.507278	224,65
225	225	00:42:50.708797	225,-97
226	226	00:42:50.910296	226,35
227	227	00:42:51.111898	227,22
228	228	00:42:51.313420	228,-280
229	229	00:42:51.515440	229,-89
230	230	00:42:51.716969	230,117
231	231	00:42:51.918461	231,-105
232	232	00:42:52.120028	232,64
233	233	00:42:52.321552	233,279
234	234	00:42:52.523044	234,-53
235	235	00:42:52.724537	235,168
236	236	00:42:52.926067	236,263
237	237	00:42:53.127610	237,-256
238	238	00:42:53.329534	238,204
239	239	00:42:53.531064	239,-208
240	240	00:42:53.732602	240,-27
241	241	00:42:53.934132	241,-117
242	242	00:42:54.135730	242,23
243	243	00:42:54.337251	243,-227
244	244	00:42:54.538784	244,-202
245	245	00:42:54.740290	245,-49
246	246	00:42:54.941793	246,-203
247	247	00:42:55.143396	247,-131
248	248	00:42:55.344917	248,209
249	249	00:42:55.546442	249,-145
250	250	00:42:55.748947	250,-289
251	251	00:42:55.950472	251,97
252	252	00:42:56.152014	252,-101
253	253	00:42:56.353511	253,84
254	254	00:42:56.555042	254,115
255	255	00:42:56.756569	255,194
256	256	00:42:56.958102	256,-199
257	257	00:42:57.159672	257,234
258	258	00:42:57.361170	258,-102
259	259	00:42:57.563197	259,240
260	260	00:42:57.764694	260,165
261	261	00:42:57.966191	261,80
262	262	00:42:58.167730	262,45
